"T","A:0","A:1","A:2","J:0","J:1","J:2","V","B:0","B:1","B:2","Jcond:0","Jcond:1","Jcond:2","Jinduct:0","Jinduct:1","Jinduct:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
345.9,0.052455,-0.00060731,-3.8106e-08,1.1027e+08,-7.4071e+06,1.7836e+06,0.24815,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.008675,0.001,0.083675,0
345.92,0.052455,-0.00060807,-4.6026e-08,1.1022e+08,-7.2793e+06,1.7609e+06,0.24815,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.0087,0.001,0.0837,0
345.94,0.052455,-0.00060884,-5.3943e-08,1.1018e+08,-7.1515e+06,1.7382e+06,0.24814,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.008725,0.001,0.083725,0
345.96,0.052455,-0.0006096,-6.1862e-08,1.1013e+08,-7.0237e+06,1.7156e+06,0.24814,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.00875,0.001,0.08375,0
345.98,0.052455,-0.00061037,-6.9779e-08,1.1008e+08,-6.8959e+06,1.6929e+06,0.24814,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.008775,0.001,0.083775,0
346,0.052454,-0.00061113,-7.7698e-08,1.1003e+08,-6.7681e+06,1.6702e+06,0.24814,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.0088,0.001,0.0838,0
346.02,0.052454,-0.0006119,-8.5615e-08,1.0999e+08,-6.6403e+06,1.6475e+06,0.24814,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.008825,0.001,0.083825,0
346.05,0.052454,-0.00061266,-9.3532e-08,1.0994e+08,-6.5125e+06,1.6248e+06,0.24814,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.00885,0.001,0.08385,0
346.07,0.052454,-0.00061343,-1.0145e-07,1.0989e+08,-6.3847e+06,1.6021e+06,0.24813,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.008875,0.001,0.083875,0
346.09,0.052454,-0.00061419,-1.0937e-07,1.0985e+08,-6.2569e+06,1.5795e+06,0.24813,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.0089,0.001,0.0839,0
346.11,0.052454,-0.00061496,-1.1729e-07,1.098e+08,-6.1291e+06,1.5568e+06,0.24813,0.047537,0.085989,-0.57936,1.0422e+08,4.4753e+06,6.9989e+06,4.5075e-08,-1.2074e-09,2.8356e-10,1,0.008925,0.001,0.083925,0
346.12,0.052452,-0.00061488,-1.1648e-07,1.0975e+08,-6.0839e+06,1.5443e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00895,0.001,0.08395,0
346.13,0.052451,-0.00061488,-1.1648e-07,1.097e+08,-6.031e+06,1.5309e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.008975,0.001,0.083975,0
346.14,0.05245,-0.00061488,-1.1648e-07,1.0965e+08,-5.9781e+06,1.5175e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009,0.001,0.084,0
346.16,0.052448,-0.00061488,-1.1648e-07,1.096e+08,-5.9252e+06,1.504e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009025,0.001,0.084025,0
346.17,0.052447,-0.00061488,-1.1648e-07,1.0955e+08,-5.8723e+06,1.4906e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00905,0.001,0.08405,0
346.18,0.052446,-0.00061488,-1.1648e-07,1.095e+08,-5.8195e+06,1.4772e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009075,0.001,0.084075,0
346.19,0.052444,-0.00061488,-1.1648e-07,1.0945e+08,-5.7666e+06,1.4638e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0091,0.001,0.0841,0
346.2,0.052443,-0.00061488,-1.1648e-07,1.094e+08,-5.7137e+06,1.4504e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009125,0.001,0.084125,0
346.22,0.052442,-0.00061488,-1.1648e-07,1.0935e+08,-5.6608e+06,1.4369e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00915,0.001,0.08415,0
346.23,0.052441,-0.00061488,-1.1648e-07,1.093e+08,-5.608e+06,1.4235e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009175,0.001,0.084175,0
346.24,0.052439,-0.00061488,-1.1648e-07,1.0925e+08,-5.5551e+06,1.4101e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0092,0.001,0.0842,0
346.25,0.052438,-0.00061488,-1.1648e-07,1.092e+08,-5.5022e+06,1.3967e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009225,0.001,0.084225,0
346.26,0.052437,-0.00061488,-1.1648e-07,1.0915e+08,-5.4493e+06,1.3832e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00925,0.001,0.08425,0
346.28,0.052435,-0.00061488,-1.1648e-07,1.091e+08,-5.3965e+06,1.3698e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009275,0.001,0.084275,0
346.29,0.052434,-0.00061488,-1.1648e-07,1.0905e+08,-5.3436e+06,1.3564e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0093,0.001,0.0843,0
346.3,0.052433,-0.00061488,-1.1648e-07,1.09e+08,-5.2907e+06,1.343e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009325,0.001,0.084325,0
346.31,0.052431,-0.00061488,-1.1648e-07,1.0895e+08,-5.2378e+06,1.3296e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00935,0.001,0.08435,0
346.33,0.05243,-0.00061488,-1.1648e-07,1.089e+08,-5.185e+06,1.3161e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009375,0.001,0.084375,0
346.34,0.052429,-0.00061488,-1.1648e-07,1.0885e+08,-5.1321e+06,1.3027e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0094,0.001,0.0844,0
346.35,0.052427,-0.00061488,-1.1648e-07,1.088e+08,-5.0792e+06,1.2893e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009425,0.001,0.084425,0
346.36,0.052426,-0.00061488,-1.1648e-07,1.0875e+08,-5.0263e+06,1.2759e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00945,0.001,0.08445,0
346.37,0.052425,-0.00061488,-1.1648e-07,1.087e+08,-4.9734e+06,1.2624e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009475,0.001,0.084475,0
346.39,0.052424,-0.00061488,-1.1648e-07,1.0865e+08,-4.9206e+06,1.249e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0095,0.001,0.0845,0
346.4,0.052422,-0.00061488,-1.1648e-07,1.086e+08,-4.8677e+06,1.2356e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009525,0.001,0.084525,0
346.41,0.052421,-0.00061488,-1.1648e-07,1.0855e+08,-4.8148e+06,1.2222e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00955,0.001,0.08455,0
346.42,0.05242,-0.00061488,-1.1648e-07,1.085e+08,-4.7619e+06,1.2088e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009575,0.001,0.084575,0
346.43,0.052418,-0.00061488,-1.1648e-07,1.0845e+08,-4.7091e+06,1.1953e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0096,0.001,0.0846,0
346.45,0.052417,-0.00061488,-1.1648e-07,1.084e+08,-4.6562e+06,1.1819e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009625,0.001,0.084625,0
346.46,0.052416,-0.00061488,-1.1648e-07,1.0835e+08,-4.6033e+06,1.1685e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00965,0.001,0.08465,0
346.47,0.052414,-0.00061488,-1.1648e-07,1.083e+08,-4.5504e+06,1.1551e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009675,0.001,0.084675,0
346.48,0.052413,-0.00061488,-1.1648e-07,1.0825e+08,-4.4976e+06,1.1416e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0097,0.001,0.0847,0
346.5,0.052412,-0.00061488,-1.1648e-07,1.082e+08,-4.4447e+06,1.1282e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009725,0.001,0.084725,0
346.51,0.052411,-0.00061488,-1.1648e-07,1.0816e+08,-4.3918e+06,1.1148e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00975,0.001,0.08475,0
346.52,0.052409,-0.00061488,-1.1648e-07,1.0811e+08,-4.3389e+06,1.1014e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009775,0.001,0.084775,0
346.53,0.052408,-0.00061488,-1.1648e-07,1.0806e+08,-4.2861e+06,1.088e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0098,0.001,0.0848,0
346.54,0.052407,-0.00061488,-1.1648e-07,1.0801e+08,-4.2332e+06,1.0745e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009825,0.001,0.084825,0
346.56,0.052405,-0.00061488,-1.1648e-07,1.0796e+08,-4.1803e+06,1.0611e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00985,0.001,0.08485,0
346.57,0.052404,-0.00061488,-1.1648e-07,1.0791e+08,-4.1274e+06,1.0477e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009875,0.001,0.084875,0
346.58,0.052403,-0.00061488,-1.1648e-07,1.0786e+08,-4.0746e+06,1.0343e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0099,0.001,0.0849,0
346.59,0.052401,-0.00061488,-1.1648e-07,1.0781e+08,-4.0217e+06,1.0208e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009925,0.001,0.084925,0
346.6,0.0524,-0.00061488,-1.1648e-07,1.0776e+08,-3.9688e+06,1.0074e+06,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.00995,0.001,0.08495,0
346.62,0.052399,-0.00061488,-1.1648e-07,1.0771e+08,-3.9159e+06,9.94e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.009975,0.001,0.084975,0
346.63,0.052397,-0.00061488,-1.1648e-07,1.0766e+08,-3.863e+06,9.8058e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01,0.001,0.085,0
346.64,0.052396,-0.00061488,-1.1648e-07,1.0761e+08,-3.8102e+06,9.6716e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010025,0.001,0.085025,0
346.65,0.052395,-0.00061488,-1.1648e-07,1.0756e+08,-3.7573e+06,9.5374e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01005,0.001,0.08505,0
346.67,0.052394,-0.00061488,-1.1648e-07,1.0751e+08,-3.7044e+06,9.4032e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010075,0.001,0.085075,0
346.68,0.052392,-0.00061488,-1.1648e-07,1.0746e+08,-3.6515e+06,9.2689e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0101,0.001,0.0851,0
346.69,0.052391,-0.00061488,-1.1648e-07,1.0741e+08,-3.5987e+06,9.1347e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010125,0.001,0.085125,0
346.7,0.05239,-0.00061488,-1.1648e-07,1.0736e+08,-3.5458e+06,9.0005e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01015,0.001,0.08515,0
346.71,0.052388,-0.00061488,-1.1648e-07,1.0731e+08,-3.4929e+06,8.8663e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010175,0.001,0.085175,0
346.73,0.052387,-0.00061488,-1.1648e-07,1.0726e+08,-3.44e+06,8.7321e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0102,0.001,0.0852,0
346.74,0.052386,-0.00061488,-1.1648e-07,1.0721e+08,-3.3872e+06,8.5978e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010225,0.001,0.085225,0
346.75,0.052384,-0.00061488,-1.1648e-07,1.0716e+08,-3.3343e+06,8.4636e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01025,0.001,0.08525,0
346.76,0.052383,-0.00061488,-1.1648e-07,1.0711e+08,-3.2814e+06,8.3294e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010275,0.001,0.085275,0
346.77,0.052382,-0.00061488,-1.1648e-07,1.0706e+08,-3.2285e+06,8.1952e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0103,0.001,0.0853,0
346.79,0.052381,-0.00061488,-1.1648e-07,1.0701e+08,-3.1756e+06,8.0609e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010325,0.001,0.085325,0
346.8,0.052379,-0.00061488,-1.1648e-07,1.0696e+08,-3.1228e+06,7.9267e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01035,0.001,0.08535,0
346.81,0.052378,-0.00061488,-1.1648e-07,1.0691e+08,-3.0699e+06,7.7925e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010375,0.001,0.085375,0
346.82,0.052377,-0.00061488,-1.1648e-07,1.0686e+08,-3.017e+06,7.6583e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0104,0.001,0.0854,0
346.83,0.052375,-0.00061488,-1.1648e-07,1.0681e+08,-2.9641e+06,7.5241e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010425,0.001,0.085425,0
346.85,0.052374,-0.00061488,-1.1648e-07,1.0676e+08,-2.9113e+06,7.3898e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01045,0.001,0.08545,0
346.86,0.052373,-0.00061488,-1.1648e-07,1.0671e+08,-2.8584e+06,7.2556e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010475,0.001,0.085475,0
346.87,0.052371,-0.00061488,-1.1648e-07,1.0666e+08,-2.8055e+06,7.1214e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0105,0.001,0.0855,0
346.88,0.05237,-0.00061488,-1.1648e-07,1.0661e+08,-2.7526e+06,6.9872e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010525,0.001,0.085525,0
346.9,0.052369,-0.00061488,-1.1648e-07,1.0656e+08,-2.6998e+06,6.853e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01055,0.001,0.08555,0
346.91,0.052367,-0.00061488,-1.1648e-07,1.0651e+08,-2.6469e+06,6.7188e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010575,0.001,0.085575,0
346.92,0.052366,-0.00061488,-1.1648e-07,1.0646e+08,-2.594e+06,6.5845e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0106,0.001,0.0856,0
346.93,0.052365,-0.00061488,-1.1648e-07,1.0641e+08,-2.5411e+06,6.4503e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010625,0.001,0.085625,0
346.94,0.052364,-0.00061488,-1.1648e-07,1.0636e+08,-2.4883e+06,6.3161e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01065,0.001,0.08565,0
346.96,0.052362,-0.00061488,-1.1648e-07,1.0631e+08,-2.4354e+06,6.1819e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010675,0.001,0.085675,0
346.97,0.052361,-0.00061488,-1.1648e-07,1.0626e+08,-2.3825e+06,6.0477e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0107,0.001,0.0857,0
346.98,0.05236,-0.00061488,-1.1648e-07,1.0621e+08,-2.3296e+06,5.9134e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010725,0.001,0.085725,0
346.99,0.052358,-0.00061488,-1.1648e-07,1.0616e+08,-2.2768e+06,5.7792e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01075,0.001,0.08575,0
347,0.052357,-0.00061488,-1.1648e-07,1.0611e+08,-2.2239e+06,5.645e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010775,0.001,0.085775,0
347.02,0.052356,-0.00061488,-1.1648e-07,1.0606e+08,-2.171e+06,5.5108e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0108,0.001,0.0858,0
347.03,0.052354,-0.00061488,-1.1648e-07,1.0601e+08,-2.1181e+06,5.3765e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010825,0.001,0.085825,0
347.04,0.052353,-0.00061488,-1.1648e-07,1.0597e+08,-2.0652e+06,5.2423e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01085,0.001,0.08585,0
347.05,0.052352,-0.00061488,-1.1648e-07,1.0592e+08,-2.0124e+06,5.1081e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010875,0.001,0.085875,0
347.07,0.052351,-0.00061488,-1.1648e-07,1.0587e+08,-1.9595e+06,4.9739e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0109,0.001,0.0859,0
347.08,0.052349,-0.00061488,-1.1648e-07,1.0582e+08,-1.9066e+06,4.8397e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010925,0.001,0.085925,0
347.09,0.052348,-0.00061488,-1.1648e-07,1.0577e+08,-1.8537e+06,4.7054e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01095,0.001,0.08595,0
347.1,0.052347,-0.00061488,-1.1648e-07,1.0572e+08,-1.8009e+06,4.5712e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.010975,0.001,0.085975,0
347.11,0.052345,-0.00061488,-1.1648e-07,1.0567e+08,-1.748e+06,4.437e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.011,0.001,0.086,0
347.13,0.052344,-0.00061488,-1.1648e-07,1.0562e+08,-1.6951e+06,4.3028e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.011025,0.001,0.086025,0
347.14,0.052343,-0.00061488,-1.1648e-07,1.0557e+08,-1.6422e+06,4.1686e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.01105,0.001,0.08605,0
347.15,0.052341,-0.00061488,-1.1648e-07,1.0552e+08,-1.5894e+06,4.0344e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.011075,0.001,0.086075,0
347.16,0.05234,-0.00061488,-1.1648e-07,1.0547e+08,-1.5365e+06,3.9002e+05,0.24813,7.1323e-21,0.014639,-0.5627,1.0849e+08,3.5846e-07,-5.4769e-22,4.5075e-08,-5.0307e-10,1.2553e-10,1,0.0111,0.001,0.0861,0
